"","URL","Industry","Company","YearEstablished","Employees","Revenue_DKK","EBITA_DKK","Address","Lat","Long"
"229","https://www.proff.dk/firma/australian-bodycare-continental-2012-aps/vissenbjerg/kemikalier-og-kemiske-varer/0KDL5HI00PQ/","Chemical Technologies","AUSTRALIAN BODYCARE CONTINENTAL 2012 ApS",2012,58,30150000,6824000,"Trævænget 14, 5492 Vissenbjerg",10.144439,55.389333
"230","https://www.proff.dk/firma/unipak-as/galten/kemikalier-og-kemiske-varer/0BPQKHI00PQ/","Chemical Technologies","UNIPAK A/S",1996,20,26684000,19125000,"Marktoften 3 C, 8464 Galten",9.9288716,56.1471533
"231","https://www.proff.dk/firma/aeropak-as/hedensted/kemikalier-og-kemiske-varer/0ROOBZI00PQ/","Chemical Technologies","Aeropak A/S",1974,30,26578000,11860000,"Aldumvej 1, 8722 Hedensted",9.719253,55.776157
"232","https://www.proff.dk/firma/wet-wipe-as/vallensb%C3%A6k/kemikalier-og-kemiske-varer/0HZGFII00PQ/","Chemical Technologies","WET WIPE A/S",2007,16,25285000,16526000,"Vallensbækvej 65, 2625 Vallensbæk",12.376883,55.64357
"233","https://www.proff.dk/firma/nordisk-perlite-aps/hiller%C3%B8d/kemikalier-og-kemiske-varer/0SQ46DI00PQ/","Chemical Technologies","NORDISK PERLITE ApS",1976,40,23861000,14431000,"Hammersholt Erhvervspark 1-5, 3400 Hillerød",12.3352373030512,55.89349395
"234","https://www.proff.dk/firma/hk-koncept-og-produkt-aps/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0L2QP8I00PQ/","Chemical Technologies","HK KONCEPT OG PRODUKT ApS",2013,15,20286000,1545000,"Amaliegade 42 st, 1256 København K",12.595362,55.686292
"235","https://www.proff.dk/firma/pro-ren-as/holb%C3%A6k/kemikalier-og-kemiske-varer/0HWI3ZI00PQ/","Chemical Technologies","PRO-REN A/S",2006,17,19800000,10935000,"Springstrup 7, 4300 Holbæk",11.664489,55.703625
"236","https://www.proff.dk/firma/koki-europe-as/ish%C3%B8j/kemikalier-og-kemiske-varer/0FENKXI00PQ/","Chemical Technologies","KOKI EUROPE A/S",2001,9,19256000,3079000,"Baldershøj 9, 2635 Ishøj",12.317533,55.614532
"237","https://www.proff.dk/firma/danish-fibres-as/varde/kemikalier-og-kemiske-varer/0J8RQFI00PQ/","Chemical Technologies","DANISH FIBRES A/S",2011,29,9335000,1981000,"Snedkervej 1, 6800 Varde",8.496672,55.608041
"238","https://www.proff.dk/firma/urtegaarden-aps/alling%C3%A5bro/kemikalier-og-kemiske-varer/085WMYI00PQ/","Chemical Technologies","URTEGAARDEN ApS",1989,12,9306000,5479000,"Aldershvilevej 1, 8961 Allingåbro",10.421732,56.486415
"239","https://www.proff.dk/firma/pro-glue-as/lille-skensved/kemikalier-og-kemiske-varer/06Z2QYI00PQ/","Chemical Technologies","PRO-GLUE A/S",1969,10,9124000,2486000,"Naurbjergvej 1, 4623 Lille Skensved",12.144505,55.514281
"240","https://www.proff.dk/firma/ljungdahl-as/aller%C3%B8d/kemikalier-og-kemiske-varer/0P98QAI00PQ/","Chemical Technologies","LJUNGDAHL A/S",1972,14,8789000,-408000,"Hejrevang 22, 3450 Allerød",12.350723,55.88759
"241","https://www.proff.dk/firma/ngl-nordic-as/ish%C3%B8j/kemikalier-og-kemiske-varer/0KLVSVI00PQ/","Chemical Technologies","NGL NORDIC A/S",1971,12,8507000,1008000,"Industriskellet 10, 2635 Ishøj",12.354248,55.607011
"242","https://www.proff.dk/firma/dansk-kosmetik-salg-as/st%C3%B8vring/kemikalier-og-kemiske-varer/1CJWBFI00PQ/","Chemical Technologies","DANSK KOSMETIK SALG A/S",1977,5,8398000,5596000,"Buderupholmvej 3, 9530 Støvring",9.840602,56.870323
"243","https://www.proff.dk/firma/sirena-soap-aps/hadsund/kemikalier-og-kemiske-varer/0AA0K7I00PQ/","Chemical Technologies","SIRENA SOAP ApS",1993,17,8049000,1302000,"Bygmestervej 7, 9560 Hadsund",10.107066,56.731165
"244","https://www.proff.dk/firma/sterling-polish-company-as/gentofte/kemikalier-og-kemiske-varer/0I5YCVI00PQ/","Chemical Technologies","STERLING POLISH COMPANY A/S",2008,13,8021000,2396000,"Nybrovej 95, 2820 Gentofte",12.501707,55.759303
"245","https://www.proff.dk/firma/gludan-gruppen-as/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0HQTE5I00PQ/","Chemical Technologies","GLUDAN GRUPPEN A/S",2006,4,7937000,12004000,"Gothersgade 103 A, 1123 København K",12.576647,55.683602
"246","https://www.proff.dk/firma/vepidan-aps/l%C3%B8gst%C3%B8r/kemikalier-og-kemiske-varer/0A61COI00PQ/","Chemical Technologies","VEPIDAN ApS",1993,31,7849000,48190000,"Østerbrogade 23, 9670 Løgstør",9.252661,56.968211
"247","https://www.proff.dk/firma/nordcoll-as/kvistg%C3%A5rd/kemikalier-og-kemiske-varer/083F2PI00PQ/","Chemical Technologies","NORDCOLL A/S",1989,14,7657000,3512000,"Egeskovvej 12, 3490 Kvistgård",12.504323,55.992183
"248","https://www.proff.dk/firma/mbmmab-as/skive/kemikalier-og-kemiske-varer/068QB9I00PQ/","Chemical Technologies","MBM&MAB A/S",1986,27,7259000,1212000,"Bilstrupvej 2, 7800 Skive",9.023013,56.552907
"249","https://www.proff.dk/firma/orana-denmark-as/rynkeby/kemikalier-og-kemiske-varer/0MSWOWI00PQ/","Chemical Technologies","Orana Denmark A/S",2016,73,7107000,-7915000,"Rynkebyvej 243, 5350 Rynkeby",10.623836,55.408431
"250","https://www.proff.dk/firma/schjerning-farver-as/ebeltoft/kemikalier-og-kemiske-varer/06HV1RI00PQ/","Chemical Technologies","SCHJERNING FARVER A/S",1987,39,7030000,517000,"Østeralle 21, 8400 Ebeltoft",10.685087,56.190356
"251","https://www.proff.dk/firma/burnblock-aps/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/0JZREDI00PQ/","Chemical Technologies","BURNBLOCK ApS",2011,8,6589000,1703000,"Wilders Plads 15 C, 1403 København K",12.5947022,55.6753863
"252","https://www.proff.dk/firma/nardos-as/knebel/kemikalier-og-kemiske-varer/07KPMKI00PQ/","Chemical Technologies","NARDOS A/S",1988,19,6389000,176000,"Energivej 1, 8420 Knebel",10.484273,56.218625
"253","https://www.proff.dk/firma/hbc-systems-as/st%C3%B8vring/kemikalier-og-kemiske-varer/0NZMTEI00PQ/","Chemical Technologies","HBC Systems A/S",2019,14,6015000,569000,"Hobrovej 963, 9530 Støvring",9.85226,56.911945
"254","https://www.proff.dk/firma/respekt-danmark-aps/f%C3%A5revejle/kemikalier-og-kemiske-varer/0LGMLKI00PQ/","Chemical Technologies","Respekt Danmark ApS",2014,13,5944000,26000,"Adelers Alle 155, 4540 Fårevejle",11.468599,55.78574
"255","https://www.proff.dk/firma/nordic-formulation-technology-as/hellerup/kemikalier-og-kemiske-varer/0MYXI7I00PQ/","Chemical Technologies","Nordic Formulation Technology A/S",2017,8,5909000,2490000,"Søholm Park 1, 2900 Hellerup",12.552961,55.723958
"256","https://www.proff.dk/firma/dan-g%C3%B8dning-as/fredericia/kemikalier-og-kemiske-varer/0818XXI00PQ/","Chemical Technologies","DAN GØDNING A/S",1989,16,5906000,9750000,"Møllebugtvej 9, 7000 Fredericia",9.734806,55.559254
"257","https://www.proff.dk/firma/am-denmark-as/k%C3%B8benhavn-k/kemikalier-og-kemiske-varer/19TGHQI00PQ/","Chemical Technologies","AM DENMARK A/S",1985,4,5740000,4387000,"Dronningens Tværgade 5 C, 1302 København K",12.588005,55.683272
"258","https://www.proff.dk/firma/danbroiler-as/n%C3%B8rre-snede/kemikalier-og-kemiske-varer/089UU9I00PQ/","Chemical Technologies","DanBroiler A/S",1990,4,5561000,2325000,"Frisbækvej 5, 8766 Nørre Snede",9.369432,55.976658
"259","https://www.proff.dk/firma/dupont-de-nemours-denmark-aps/brabrand/kemikalier-og-kemiske-varer/0OHBQ8I00PQ/","Chemical Technologies","DuPont de Nemours Denmark ApS",2020,3,2601000,653000,"Engdalsvej 96 B, 8220 Brabrand",10.1056736,56.1527305
"260","https://www.proff.dk/firma/chemworks-aps/hedensted/kemikalier-og-kemiske-varer/0H38HHI00PQ/","Chemical Technologies","Chemworks ApS",2005,2,2434000,212000,"Mosetoften 6, 8722 Hedensted",9.698446,55.77709
"261","https://www.proff.dk/firma/alpha-products-aps/ejby/kemikalier-og-kemiske-varer/0FVQVXI00PQ/","Chemical Technologies","ALPHA PRODUCTS ApS",2002,3,2356000,606000,"Bubbelvej 6, 5592 Ejby",9.952479,55.460718
"262","https://www.proff.dk/firma/hp-masking-aps/vejle/kemikalier-og-kemiske-varer/0HQ9CFI00PQ/","Chemical Technologies","HP-MASKING ApS",2006,5,2254000,346000,"Højen Kirkevej 75, 7100 Vejle",9.490671,55.659164
"263","https://www.proff.dk/firma/roc-danmark-aps/%C3%A6r%C3%B8sk%C3%B8bing/kemikalier-og-kemiske-varer/0AEM94I00PQ/","Chemical Technologies","ROC DANMARK ApS",1993,7,2222000,812000,"Dunkærgade 16, 5970 Ærøskøbing",10.415715,54.848723
"264","https://www.proff.dk/firma/hinnum-plast-as/greve/kemikalier-og-kemiske-varer/060RBTI00PQ/","Chemical Technologies","HINNUM PLAST A/S",2003,5,2116000,552000,"Håndværkerbyen 6, 2670 Greve",12.293312,55.589451
"265","https://www.proff.dk/firma/genplast-as/fars%C3%B8/kemikalier-og-kemiske-varer/0OKT15I00PQ/","Chemical Technologies","Genplast A/S",2020,16,2074000,-1006000,"Svoldrupvej 18, 9640 Farsø",9.342947,56.763403
"266","https://www.proff.dk/firma/sbt-consult-aps/horsens/kemikalier-og-kemiske-varer/0L2Y0FI00PQ/","Chemical Technologies","SBT CONSULT ApS",2013,2,1965000,1107000,"Nørremarksvej 9, 8700 Horsens",9.933479,55.819682
"267","https://www.proff.dk/firma/mash-makes-aps/k%C3%B8benhavn-%C3%B8/kemikalier-og-kemiske-varer/0M384RI00PQ/","Chemical Technologies","MASH Makes ApS",2015,7,1891000,528000,"Fruebjergvej 3, 2100 København Ø",12.549398,55.715679
"268","https://www.proff.dk/firma/tektrol-mineralolier-as/odense-sv/kemikalier-og-kemiske-varer/09PTNXI00PQ/","Chemical Technologies","TEKTROL MINERALOLIER A/S",1992,3,1775000,-204000,"Bondovej 17, 5250 Odense SV",10.348095,55.362567
"269","https://www.proff.dk/firma/vanita-production-aps/n%C3%B8rre-aaby/kemikalier-og-kemiske-varer/0L8LLGI00PQ/","Chemical Technologies","VANITA PRODUCTION ApS",2014,20,1762000,-433000,"Tværvejen 15, 5580 Nørre Aaby",9.899769,55.473173
"270","https://www.proff.dk/firma/collstrop-antifire-aps/lunderskov/kemikalier-og-kemiske-varer/0L87PII00PQ/","Chemical Technologies","COLLSTROP ANTIFIRE ApS",2014,8,1739000,-23000,"Gelballevej 80, 6640 Lunderskov",9.359313,55.486388
"271","https://www.proff.dk/firma/strandm%C3%B8llen-co2-as/klampenborg/kemikalier-og-kemiske-varer/0GHISUI00PQ/","Chemical Technologies","Strandmøllen CO2 A/S",2004,1,1680000,-1041000,"Strandvejen 895, 2930 Klampenborg",12.581515,55.807631
"272","https://www.proff.dk/firma/samson-enviro-industries-aps/bagsv%C3%A6rd/kemikalier-og-kemiske-varer/0ING70I00PQ/","Chemical Technologies","SAMSON ENVIRO INDUSTRIES ApS",2008,3,1670000,-81000,"Hjortevænget 83, 2880 Bagsværd",12.456559,55.74624
"273","https://www.proff.dk/firma/driftslaboratoriet-aps/h%C3%B8jbjerg/kemikalier-og-kemiske-varer/0K7SRDI00PQ/","Chemical Technologies","DRIFTSLABORATORIET ApS",2011,1,1661000,738000,"Hortensiavej 7, 8270 Højbjerg",10.184957,56.115881
"274","https://www.proff.dk/firma/cleanshield-group-aps/fredericia/kemikalier-og-kemiske-varer/0MCX1FI00PQ/","Chemical Technologies","CleanShield Group ApS",2016,2,1632000,1127000,"Glarmestervej 1, 7000 Fredericia",9.690552,55.542934
"275","https://www.proff.dk/firma/condor-kemi-as/glostrup/kemikalier-og-kemiske-varer/1DXTDWI00PQ/","Chemical Technologies","CONDOR KEMI A/S",1978,3,1628000,579000,"Formervangen 10, 2600 Glostrup",12.375177,55.680139
"276","https://www.proff.dk/firma/mellisa-naturkosmetik-aps/h%C3%B8rsholm/kemikalier-og-kemiske-varer/0A4C9CI00PQ/","Chemical Technologies","MELLISA NATURKOSMETIK ApS",1993,5,1564000,124000,"Hørsholm Kongevej 21, 2970 Hørsholm",12.4945676,55.8779406
"277","https://www.proff.dk/firma/dk-beauty-as/brande/kemikalier-og-kemiske-varer/0LQ6ANI00PQ/","Chemical Technologies","DK BEAUTY A/S",2015,5,1534000,606000,"Peder Larsens Vej 3, 7330 Brande",9.143265,55.954946
"278","https://www.proff.dk/firma/vesoe-aps/%C3%B8lstykke/kemikalier-og-kemiske-varer/0MHRUEI00PQ/","Chemical Technologies","VeSoe ApS",2016,2,1534000,1514000,"Sperrestrupvej 36, 3650 Ølstykke",12.180667,55.7882182
"279","https://www.proff.dk/firma/s%C3%B8nderstrup-s%C3%A6befabrik-as/t%C3%B8ll%C3%B8se/kemikalier-og-kemiske-varer/0AL6H7I00PQ/","Chemical Technologies","SØNDERSTRUP SÆBEFABRIK A/S",1993,1,1426000,-128000,"Stengårdsvej 3, 4340 Tølløse",11.757614,55.623937
"280","https://www.proff.dk/firma/dan-kit-aps/gr%C3%A6sted/kemikalier-og-kemiske-varer/144751I00PQ/","Chemical Technologies","DAN - KIT ApS",1981,2,695000,60000,"Svendebrevet 4, 3230 Græsted",12.295455,56.05967
"281","https://www.proff.dk/firma/nova-newtech-aps/frederiksv%C3%A6rk/kemikalier-og-kemiske-varer/0MQDTSI00PQ/","Chemical Technologies","Nova Newtech ApS",2016,1,666000,-169000,"Havnevej 25, 3300 Frederiksværk",12.012733,55.9677087
"282","https://www.proff.dk/firma/spartelprodukter.dk-aps/str%C3%B8by/kemikalier-og-kemiske-varer/0IK8FUI00PQ/","Chemical Technologies","SPARTELPRODUKTER.DK ApS",2008,1,612000,-10000,"Strøby Bygade 13, 4671 Strøby",12.278761,55.387516
"283","https://www.proff.dk/firma/js-kar-reparationer-aps/esbjerg/kemikalier-og-kemiske-varer/0MAS65I00PQ/","Chemical Technologies","JS Kar Reparationer ApS",2016,1,609000,195000,"Grønnegade 14, 6700 Esbjerg",8.463712,55.465107
"284","https://www.proff.dk/firma/ago-aps/holstebro/kemikalier-og-kemiske-varer/0NXK23I00PQ/","Chemical Technologies","AGO ApS",2019,2,579000,-165000,"Sir Lyngbjergvej 2, 7500 Holstebro",8.551023,56.410298
"285","https://www.proff.dk/firma/aalborg-kemi-aps/vodskov/kemikalier-og-kemiske-varer/0ZHG4LI00PQ/","Chemical Technologies","AALBORG KEMI ApS",1976,1,573000,-17000,"Kemivej 6, 9310 Vodskov",10.086842,57.103863
"286","https://www.proff.dk/firma/lithoink-aps/frederikssund/kemikalier-og-kemiske-varer/0KIVX9I00PQ/","Chemical Technologies","LITHOINK ApS",2012,2,564000,-151000,"Strandgårds Alle 64, 3600 Frederikssund",12.069489,55.82187
"287","https://www.proff.dk/firma/medisis-aps/hobro/kemikalier-og-kemiske-varer/0J3AQ1I00PQ/","Chemical Technologies","MEDISIS ApS",2009,2,517000,193000,"Kærvej 34, 9500 Hobro",9.73146,56.583384
"288","https://www.proff.dk/firma/dennis-knudsen-professional-products-aps/k%C3%B8benhavn-sv/kemikalier-og-kemiske-varer/0HV2TAI00PQ/","Chemical Technologies","DENNIS KNUDSEN PROFESSIONAL PRODUCTS ApS",2006,2,498000,214000,"Christian Langes Plads 13 1 th, 2450 København SV",12.560642,55.655478
"289","https://www.proff.dk/firma/nymann-kemi-as/kolind/kemikalier-og-kemiske-varer/0850OFI00PQ/","Chemical Technologies","NYMANN KEMI A/S",1989,1,450000,233000,"Ebdrupvej 27, 8560 Kolind",10.572645,56.354154
"290","https://www.proff.dk/firma/unizyme-laboratories-as/h%C3%B8rsholm/kemikalier-og-kemiske-varer/08AAHYI00PQ/","Chemical Technologies","UNIZYME LABORATORIES A/S",1990,4,425000,-155000,"Agern Alle 3, 2970 Hørsholm",12.493014,55.872412
"291","https://www.proff.dk/firma/dansk-super-voks-as/helsing%C3%B8r/kemikalier-og-kemiske-varer/0QKF6NI00PQ/","Chemical Technologies","DANSK SUPER VOKS A/S",1976,1,378000,55000,"H P Christensens Vej 1, 3000 Helsingør",12.570928,56.028008
"292","https://www.proff.dk/firma/farvekompagniet-granat-aps/hj%C3%B8rring/kemikalier-og-kemiske-varer/0CN8J2I00PQ/","Chemical Technologies","FARVEKOMPAGNIET GRANAT ApS",1998,1,374000,33000,"Møllebækvej 86, 9800 Hjørring",9.957604,57.427735
"293","https://www.proff.dk/firma/skovgaard-frydensberg-produktion-aps/k%C3%B8benhavn-v/kemikalier-og-kemiske-varer/0CJR87I00PQ/","Chemical Technologies","SKOVGAARD & FRYDENSBERG PRODUKTION ApS",1998,2,358000,279000,"Havneholmen 42 2 tv, 1561 København V",12.562424,55.660045
"294","https://www.proff.dk/firma/floorcoat-innovation-aps/odense-n/kemikalier-og-kemiske-varer/0OEESJI00PQ/","Chemical Technologies","Floorcoat Innovation ApS",2019,1,309000,41000,"Egestubben 4 C, 5270 Odense N",10.358272,55.426131
"295","https://www.proff.dk/firma/sani-shine-aps/hiller%C3%B8d/kemikalier-og-kemiske-varer/07JJ21I00PQ/","Chemical Technologies","SANI-SHINE ApS",1988,1,284000,266000,"Gulspurvevej 11, 3400 Hillerød",12.256741,55.945543
"296","https://www.proff.dk/firma/considaret-aps/nex%C3%B8/kemikalier-og-kemiske-varer/0J4Z2CI00PQ/","Chemical Technologies","CONSIDARET ApS",2009,1,276000,49000,"Rønnevej 70, 3730 Nexø",15.040371,55.062924
"297","https://www.proff.dk/firma/weecare-aps/hundested/kemikalier-og-kemiske-varer/0NPPDXI00PQ/","Chemical Technologies","WeeCare ApS",2018,1,273000,-170000,"Sverkilstrupvejen 19, 3390 Hundested",11.942165,55.979941
"298","https://www.proff.dk/firma/damson-paint-aps/haarby/kemikalier-og-kemiske-varer/0GV5S4I00PQ/","Chemical Technologies","DAMSON PAINT ApS",2005,1,271000,50000,"Søbrovej 24, 5683 Haarby",10.080914,55.209922
"299","https://www.proff.dk/firma/krogh-ernstsen-aps/aabybro/kemikalier-og-kemiske-varer/0LRL5RI00PQ/","Chemical Technologies","KROGH & ERNSTSEN ApS",2015,1,5000,5000,"Østergade 103, 9440 Aabybro",9.741097,57.154163
"300","https://www.proff.dk/firma/re-energy-aps/r%C3%B8dovre/kemikalier-og-kemiske-varer/0OKHI5I00PQ/","Chemical Technologies","RE Energy ApS",2020,13,-1634000,-5048000,"Slotsherrensvej 411 B, 2610 Rødovre",12.4509186,55.7014756
"301","https://www.proff.dk/firma/bnc-products-aps/esbjerg-v/kemikalier-og-kemiske-varer/0TSVUNI00PQ/","Chemical Technologies","BNC PRODUCTS ApS",1974,6,-519000,-249000,"Guldagervej 107, 6710 Esbjerg V",8.411746,55.529898
"302","https://www.proff.dk/firma/made-by-mama-aps/kongens-lyngby/kemikalier-og-kemiske-varer/0MY06QI00PQ/","Chemical Technologies","Made by Mama ApS",2017,7,-454000,-2261000,"Lottenborgvej 24, 2800 Kongens Lyngby",12.487975,55.779983
"303","https://www.proff.dk/firma/porcelain-perfumery-aps/lejre/kemikalier-og-kemiske-varer/0NWXMAI00PQ/","Chemical Technologies","Porcelain Perfumery ApS",2019,1,-334000,-536000,"Lønspjæld 10, 4320 Lejre",11.978987,55.59545
"304","https://www.proff.dk/firma/cutisan-laboratorium-aps/ringsted/kemikalier-og-kemiske-varer/19L69GI00PQ/","Chemical Technologies","CUTISAN LABORATORIUM ApS",1984,1,-219000,-645000,"Nordrupvej 88-90, 4100 Ringsted",11.8609978,55.4065753
"305","https://www.proff.dk/firma/preservation-technologies-is/tarm/kemikalier-og-kemiske-varer/0IYZ3RI00PQ/","Chemical Technologies","PRESERVATION TECHNOLOGIES I/S",2014,1,-134000,-370000,"Bindesbølvej 16, 6880 Tarm",8.595795,55.875937
"306","https://www.proff.dk/firma/nordic-man-aps/farum/kemikalier-og-kemiske-varer/0N9XCAI00PQ/","Chemical Technologies","Nordic Man ApS",2017,1,-128000,-317000,"Rådhustorvet 5 2, 3520 Farum",12.3762412,55.8153738
"307","https://www.proff.dk/firma/dinn%C3%A9-aps/hellerup/kemikalier-og-kemiske-varer/0NLFMYI00PQ/","Chemical Technologies","Dinné ApS",2018,1,-14000,-871000,"Bryggertorvet 1 st, 2900 Hellerup",12.57787,55.728172
"308","https://www.proff.dk/firma/dafa-building-solutions-as/brabrand/kemikalier-og-kemiske-varer/0OX35AI00PQ/","Chemical Technologies","DAFA Building Solutions A/S",2020,10,-6000,-6000,"Holmstrupgårdvej 1, 8220 Brabrand",10.12004,56.165277
"309","https://www.proff.dk/firma/a.v.pehrsson-as/birker%C3%B8d/kemikalier-og-kemiske-varer/GL9KH5I00PQ/","Chemical Technologies","A.V.Pehrsson A/S",1981,4,6929000,3260000,"Klintehøj Vænge 15, 3460 Birkerød",12.407865,55.836873
"310","https://www.proff.dk/firma/propharma/stenl%C3%B8se/kemikalier-og-kemiske-varer/GXY6MXI00PQ/","Chemical Technologies","Propharma",2019,18,104821000,52807000,"Knud Bro Alle 3, 3660 Stenløse",12.194865,55.777081
"311","https://www.proff.dk/firma/apoteksbloggers-aps/k%C3%B8benhavn-s/kemikalier-og-kemiske-varer/GXY7NFI00PQ/","Chemical Technologies","Apoteksbloggers ApS",2019,1,-116000,-225000,"Strandlodsvej 25L, 2300 København S",12.187152,55.489672
"312","https://www.proff.dk/firma/skalflex-as/viborg/kemikalier-og-kemiske-varer/GYFSIRI00PQ/","Chemical Technologies","Skalflex A/S",2019,25,78560000,29425000,"Industrivej 20B, 8800 Viborg",9.408949,56.466049
"313","https://www.proff.dk/firma/vitfoss-l%C3%B8vel/tjele/kemikalier-og-kemiske-varer/GYG0ILI00PQ/","Chemical Technologies","Vitfoss - Løvel",2020,4,108229000,130930000,"Pederstrupvej 5, 8830 Tjele",9.478981,56.535635
"314","https://www.proff.dk/firma/kalundborg/kalundborg/kemikalier-og-kemiske-varer/GYOMR5I00PQ/","Chemical Technologies","Kalundborg",2020,13,-1634000,-5048000,"Asnæsvej 16, 4400 Kalundborg",11.07961,55.659725
"315","https://www.proff.dk/firma/tmc-international-aps/hornslet/kemikalier-og-kemiske-varer/0JIKXQI00PQ/","Chemical Technologies","TMC INTERNATIONAL ApS",2010,1,39000,-20000,"Kirkeholtvej 61, 8543 Hornslet",10.272567,56.299783
"316","https://www.proff.dk/firma/teknos-as/vamdrup/kemikalier-og-kemiske-varer/1EXO1OI00PQ/","Chemical Technologies","TEKNOS A/S",1978,213,136022000,42851000,"Industrivej 19, 6580 Vamdrup",9.300627,55.436409
"317","https://www.proff.dk/firma/emmelev-as/otterup/kemikalier-og-kemiske-varer/0WF1O0I00PQ/","Chemical Technologies","EMMELEV A/S",1978,47,124941000,52698000,"Emmelevgyden 25, 5450 Otterup",10.381944,55.534033
"318","https://www.proff.dk/firma/fibervisions-as/varde/kemikalier-og-kemiske-varer/0JXRD7I00PQ/","Chemical Technologies","FiberVisions A/S",1971,224,111264000,70950000,"Engdraget 22, 6800 Varde",8.467131,55.611278
"319","https://www.proff.dk/firma/vitfoss-as/fredericia/kemikalier-og-kemiske-varer/1DA6JAI00PQ/","Chemical Technologies","VITFOSS A/S",1990,123,108229000,130930000,"Ballesvej 2, 7000 Fredericia",9.73384,55.527229
"320","https://www.proff.dk/firma/topsil-globalwafers-as/frederikssund/kemikalier-og-kemiske-varer/0MJ38UI00PQ/","Chemical Technologies","Topsil GlobalWafers A/S",2016,160,103516000,11349000,"Siliciumvej 1, 3600 Frederikssund",12.113558,55.826803
"321","https://www.proff.dk/firma/novadan-aps/kolding/kemikalier-og-kemiske-varer/11L2TCI00PQ/","Chemical Technologies","NOVADAN ApS",1980,70,93670000,36341000,"Platinvej 21, 6000 Kolding",9.44704,55.507857
"322","https://www.proff.dk/firma/kunststof-kemi.-skandinavia-as/nyk%C3%B8bing-m/kemikalier-og-kemiske-varer/0RI78GI00PQ/","Chemical Technologies","KUNSTSTOF-KEMI. SKANDINAVIA A/S",1972,86,89400000,65687000,"Ringvejen 70, 7900 Nykøbing M",8.845246,56.800726
"323","https://www.proff.dk/firma/dafa-as/brabrand/kemikalier-og-kemiske-varer/0NV8RTI00PQ/","Chemical Technologies","DAFA A/S",2018,136,89140000,28596000,"Holmstrupgårdvej 12, 8220 Brabrand",10.121638,56.164117
"324","https://www.proff.dk/firma/croda-denmark-as/frederikssund/kemikalier-og-kemiske-varer/0LGV2YI00PQ/","Chemical Technologies","Croda Denmark A/S",2014,107,81110000,13279000,"Elsenbakken 23, 3600 Frederikssund",12.065893,55.852576
"325","https://www.proff.dk/firma/woca-denmark-as/lunderskov/kemikalier-og-kemiske-varer/0GFJJOI00PQ/","Chemical Technologies","WOCA Denmark A/S",2004,65,62455000,23913000,"Tværvej 6, 6640 Lunderskov",9.293278,55.488726
"326","https://www.proff.dk/firma/save-production-aps/tilst/kemikalier-og-kemiske-varer/0OL1JVI00PQ/","Chemical Technologies","SAVE PRODUCTION ApS",2020,1,61609000,58839000,"Blomstervej 60, 8381 Tilst",10.132244,56.186039
"327","https://www.proff.dk/firma/syntese-as/hvidovre/kemikalier-og-kemiske-varer/080F0YI00PQ/","Chemical Technologies","SYNTESE A/S",1989,100,56916000,44617000,"Industriholmen 13, 2650 Hvidovre",12.479041,55.611349
"328","https://www.proff.dk/firma/omnicon-as/s%C3%B8nderborg/kemikalier-og-kemiske-varer/0AQJFTI00PQ/","Chemical Technologies","OMNICON A/S",1994,26,19072000,18725000,"Stødagervej 6, 6400 Sønderborg",9.796296,54.925709
"329","https://www.proff.dk/firma/kemi-tech-aps/hedensted/kemikalier-og-kemiske-varer/0F9YULI00PQ/","Chemical Technologies","Kemi-Tech ApS",2013,13,18722000,2769000,"Mosetoften 14, 8722 Hedensted",9.698794,55.778105
"330","https://www.proff.dk/firma/jysk-kemi-service-as/holstebro/kemikalier-og-kemiske-varer/0LV8LII00PQ/","Chemical Technologies","Jysk Kemi Service A/S",2015,32,16935000,4262000,"Gl Struervej 50, 7500 Holstebro",8.620706,56.373909
"331","https://www.proff.dk/firma/hydro-x-as/hjallerup/kemikalier-og-kemiske-varer/0HE0NYI00PQ/","Chemical Technologies","HYDRO-X A/S",1970,11,16450000,10107000,"Tylstrupvej 50, 9320 Hjallerup",10.095334,57.177689
"332","https://www.proff.dk/firma/esti-chem-as/gadstrup/kemikalier-og-kemiske-varer/07515VI00PQ/","Chemical Technologies","ESTI CHEM A/S",1988,21,15416000,1716000,"Erhvervsparken 16, 4621 Gadstrup",12.105503,55.574872
"333","https://www.proff.dk/firma/kementec-solutions-as/taastrup/kemikalier-og-kemiske-varer/0FD4LRI00PQ/","Chemical Technologies","Kementec Solutions A/S",2000,20,14565000,2229000,"Kuldyssen 10, 2630 Taastrup",12.287994,55.648188
"334","https://www.proff.dk/firma/iduna-as/birker%C3%B8d/kemikalier-og-kemiske-varer/0YV84JI00PQ/","Chemical Technologies","IDUNA A/S",1976,27,14153000,4901000,"Blokken 25 A, 3460 Birkerød",12.403238,55.8348101
"335","https://www.proff.dk/firma/bollerup-jensen-as/tarm/kemikalier-og-kemiske-varer/07GA0WI00PQ/","Chemical Technologies","BOLLERUP JENSEN A/S",1988,21,13557000,2262000,"Bindesbølvej 16-20, 6880 Tarm",8.595795,55.875937
